SECTOR;TAMAÑO EMPRESA;AREAS;MES;AÑO;SALARIO MINIMO;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2014;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2014;5,019;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2015;11,292;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2015;11,292;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2015;11,292;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2015;11,292;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2015;11,292;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2015;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2015;12,873;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2015;7,763;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2015;7,763;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2015;7,763;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2015;7,763;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2015;7,763;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2015;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2015;8,850;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2015;6,880;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2015;6,880;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2015;6,880;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2015;6,880;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2015;6,880;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2015;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2015;7,843;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2015;8,040;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2015;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2015;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2015;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2015;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2015;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2015;9,005;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2015;5,768;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2015;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2015;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2015;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2015;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2015;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2015;6,461;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2015;5,191;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2015;5,814;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2015;5,814;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2015;5,814;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2015;5,814;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2015;5,814;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2015;5,814;
Sector privado;Zona franca;Zona franca industrial;Enero;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Febrero;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Marzo;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Abril;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Mayo;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Junio;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Julio;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Agosto;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2015;7,220;
Sector privado;Zona franca;Zona franca industrial;Octubre;2015;8,310;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2015;8,310;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2015;8,310;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2015;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2015;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2015;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2015;5,019;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2016;12,873;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2016;12,873;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2016;8,850;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2016;8,850;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2016;7,843;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2016;7,843;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2016;9,005;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2016;9,005;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2016;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2016;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2016;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2016;6,461;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2016;6,461;
